Datetime,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,%K,%D,RSI,BB_Middle,BB_Upper,BB_Lower,MACD,MACD_Signal,ATR
2023-01-12 09:30:00-05:00,0.059340031648694044,0.06118530941887523,0.031654923162314656,0.05713750431340103,0.05713750431340103,0.2132946578655536,0.0045984456534136076,0.0,0.9296058305611631,0.9659300206833483,0.8292172670403419,0.0045984456534136076,0.031450699815465326,0.0012813986994009154,0.7290948195903746,0.707729002575519,0.2607233341768425
2023-01-12 10:30:00-05:00,0.05702928209366552,0.05953899594275902,0.04387268713694369,0.046965495895109344,0.046965495895109344,0.11160978045971898,0.005605644304322199,0.0008543195350694253,0.7875642762458303,0.9020609182769782,0.710979509574436,0.005605644304322199,0.0337252080348076,0.000885332151331353,0.72678517811711,0.7155715823997293,0.2814745972731539
2023-01-12 11:30:00-05:00,0.04695444788261226,0.05441737989007911,0.04772113873153215,0.055658180564400306,0.055658180564400306,0.06791840635126796,0.0070044038416485765,0.001832360837618507,0.8942051211093943,0.8786858124254573,0.7563954794167029,0.0070044038416485765,0.037207002394183945,0.0,0.728988875548201,0.7223416775594982,0.27445968659949055
2023-01-12 12:30:00-05:00,0.05564274773847243,0.0560635538126244,0.04961125681624633,0.044933436074338085,0.044933436074338085,0.054043958306280115,0.00873257336250477,0.0027514156709071975,0.7481109086855922,0.8174434135115857,0.6471422936387785,0.00873257336250477,0.03950561426100973,0.0009852620770112177,0.7223700812241194,0.7262679261323424,0.267293561596979
2023-01-12 13:30:00-05:00,0.04473607753647934,0.057526912557267496,0.04627915220796241,0.054548758290688504,0.054548758290688504,0.05221290701441088,0.011673319236568558,0.0037979580449885022,0.8790923905941317,0.8483280312894651,0.7002203248491488,0.011673319236568558,0.042482426963409196,0.003631897749985625,0.7218340127645302,0.7292882610866886,0.274646252185713
2023-01-12 14:30:00-05:00,0.05453363308388613,0.05624650854409752,0.05460934311229003,0.05066563925661938,0.05066563925661938,0.03143082523488813,0.014671350002838812,0.004616164481777928,0.8164888166531732,0.8221039757046879,0.6625493000220173,0.014671350002838812,0.04393032861956491,0.00797714818132378,0.7174958461669412,0.73072804907229,0.2534602625643622
2023-01-12 15:30:00-05:00,0.05074396996476914,0.0504847602616183,0.048870773432987166,0.04974102664447444,0.04974102664447444,0.04630749740128905,0.017822142909809324,0.005316395076598423,0.7430540838384266,0.8203976354868607,0.6533645158075374,0.017822142909809324,0.04410813675453395,0.013938624481921073,0.7121074355594501,0.7306669995603746,0.2335183436803548
2023-01-13 09:30:00-05:00,0.04322021228883254,0.04801535982422944,0.03998511406664206,0.04734456731543801,0.04734456731543801,0.11659889529306755,0.020596176926924725,0.006100500505243687,0.6219109285955962,0.7336160907130339,0.6286767184748954,0.020596176926924725,0.04374882905175891,0.019722662604421574,0.7050227100079414,0.7290234557148093,0.23358690518338981
2023-01-13 10:30:00-05:00,0.04732410575515432,0.04655200107958635,0.038319132378882285,0.04105031704026918,0.04105031704026918,0.06017280129952854,0.022973601935763366,0.007360158937119275,0.4097574228315804,0.5963714448915147,0.5656114832233206,0.022973601935763366,0.04221551149645863,0.025951581504598982,0.6942139201097957,0.7252756649915016,0.2341889979074288
2023-01-13 11:30:00-05:00,0.04085403520846675,0.04636904634811323,0.04470567798082347,0.04816929806469017,0.04816929806469017,0.03569891982416404,0.02554675275445706,0.00846568778046075,0.5975593417144899,0.5472766991821343,0.6171103662473452,0.02554675275445706,0.04084718328986935,0.03239104445396835,0.6891303454148945,0.7211331681726659,0.21562318691338783
2023-01-13 12:30:00-05:00,0.04815594174609415,0.05149261615078582,0.05220287804127109,0.05177506153033118,0.05177506153033118,0.0377859644953292,0.02835382173929335,0.009527452937487578,0.6926810024637325,0.5711568664628913,0.6418658594496214,0.02835382173929335,0.03843142031072099,0.04037393858630623,0.6863587618737717,0.7171953136632324,0.19165520445630807
2023-01-13 13:30:00-05:00,0.05157594699266908,0.0573440973793653,0.05766378410594729,0.05793444307537965,0.05793444307537965,0.03508455280571693,0.03164124902102494,0.010792093687794544,0.855168255811357,0.7214532363668857,0.6823750728715552,0.03164124902102494,0.03355710167498648,0.051845594511779516,0.6870521473744085,0.7142011045270297,0.17074077076911215
2023-01-13 14:30:00-05:00,0.05804601753935644,0.06338020798226873,0.06303218271000265,0.06549555652678607,0.06549555652678607,0.033511118620136296,0.03498491223457734,0.012535823842176438,0.9963153860758159,0.8560067350859089,0.7277978781212324,0.03498491223457734,0.02732071291141746,0.06484065307844379,0.6913426957736428,0.7127714987930811,0.15347476111551278
2023-01-13 15:30:00-05:00,0.06553282353173472,0.06777028421619802,0.0688634010826905,0.06656801686818459,0.06656801686818459,0.08950470301841021,0.036493477527896,0.014254703376830099,0.9211609324942067,0.9331034321953348,0.7340538588407921,0.036493477527896,0.029571330513500575,0.06544736273571862,0.6942812072910661,0.7122892451576784,0.13340176926108688
2023-01-17 09:30:00-05:00,0.06636465952267455,0.0675873294847249,0.03665300945835836,0.05029587885740794,0.05029587885740794,0.200997147838078,0.03718570396948029,0.015468693459868007,0.500001782562969,0.813258498735307,0.5608646859379214,0.03718570396948029,0.02892334011450281,0.06747019531728628,0.6851100840091198,0.7098391097582006,0.20796206482279717
2023-01-17 10:30:00-05:00,0.05030407568607441,0.05441737989007911,0.04544616136408263,0.043269161587692784,0.043269161587692784,0.0911614173068531,0.03720479650540032,0.017028992418717467,0.3224299898393911,0.5858672426491578,0.4994750052083023,0.03720479650540032,0.028899265758461017,0.06753242478827383,0.6724283316319358,0.705024459778651,0.2128186644496715
2023-01-17 11:30:00-05:00,0.043442063427141735,0.04929576383739942,0.048315446203734055,0.044933436074338085,0.044933436074338085,0.04688742431562791,0.03725731008473887,0.018798601013762403,0.36448778053084724,0.39802728060021875,0.5128552158958286,0.03725731008473887,0.028851146461848602,0.06768480278941215,0.6626609104992265,0.6989741863376889,0.19389398416799825
