Datetime,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,%K,%D,RSI,BB_Middle,BB_Upper,BB_Lower,MACD,MACD_Signal,ATR
2023-01-12 09:30:00-05:00,0.1408827376022339,0.14091576866677433,0.13907574458472172,0.1412008591158718,0.1412008591158718,0.024612332062077948,0.08005311226165525,0.02267583820432595,0.9149558345787953,0.9632124019515192,0.8638060347955387,0.08005311226165525,0.0692885563861545,0.08637418760396252,0.6534225250999314,0.6080439926142116,0.10378586087464012
2023-01-12 10:30:00-05:00,0.14077134096046007,0.14403483701890504,0.13986093212782746,0.13251488499809685,0.13251488499809685,0.030462209578731886,0.08097554650170859,0.02538145812470871,0.7647060111299383,0.8926275715507082,0.7582605276205798,0.08097554650170859,0.07142118381476181,0.08566757945804414,0.651787885172654,0.6116750879198708,0.11446879397099255
2023-01-12 11:30:00-05:00,0.13185467755349167,0.13712818283077818,0.1375055406379051,0.14387336197052905,0.14387336197052905,0.013956986523304096,0.08321065653576044,0.028471183663674626,0.9025141011830359,0.8661575639310836,0.8104721280947287,0.08321065653576044,0.07598322637821897,0.08466953365364314,0.6547073988653641,0.6152520337651479,0.11619576647844079
2023-01-12 12:30:00-05:00,0.14333482429093047,0.14325498494263386,0.1471511280653206,0.140309968190963,0.140309968190963,0.010380719767310203,0.08548124307471673,0.03143764889604439,0.8404070392505836,0.8408803915296116,0.7704149382965585,0.08548124307471673,0.07947401921893893,0.08500458708275559,0.6540229127766812,0.6179560223184701,0.11160486079718115
2023-01-12 13:30:00-05:00,0.13954529761611179,0.14570570578737604,0.14782404816547134,0.14832781659507369,0.14832781659507369,0.018337475468892327,0.08843182904020243,0.03442968474982511,0.9377112853341005,0.8995410864901329,0.8067071850257829,0.08843182904020243,0.0837510332721414,0.08574571708101696,0.6560631826898915,0.6205888815820765,0.11053914847415583
2023-01-12 14:30:00-05:00,0.14779324103001912,0.14503735827998773,0.14647820796516986,0.1389735468435647,0.1389735468435647,0.023268685891954608,0.09099806515003885,0.037345000935124606,0.7902936190806124,0.8614906195363656,0.7071464508430838,0.09099806515003885,0.08597313909502491,0.08815692273866048,0.6519039568551486,0.6217377186980158,0.11074845905421635
2023-01-12 15:30:00-05:00,0.13820785762998966,0.13801936949945512,0.14311343632502127,0.14275987575444507,0.14275987575444507,0.03064380949245093,0.09432117246203589,0.04002249044046824,0.7933506580115764,0.8455352676633936,0.7269304963988892,0.09432117246203589,0.08744307713544353,0.09293946482086411,0.6492215913954326,0.6220393101141357,0.1043485607013229
2023-01-13 09:30:00-05:00,0.12416405749087134,0.13378644529383574,0.1260655566565525,0.13953037491164147,0.13953037491164147,0.02169287405970387,0.09780392404610241,0.04253631314070949,0.7218083082057437,0.772329298997669,0.6931192860911491,0.09780392404610241,0.0868712657823234,0.1004432871452918,0.6443704232718084,0.6211638484181611,0.12518226091304271
2023-01-13 10:30:00-05:00,0.1390995409778073,0.13289525862515902,0.13615970043760361,0.13719193491381645,0.13719193491381645,0.01341399270173298,0.10082546302139608,0.044863454305941186,0.657501220703125,0.7273035365743497,0.6684468816651737,0.10082546302139608,0.0858277104335341,0.10759913082858305,0.638301628712121,0.619066447649285,0.12094864823694887
2023-01-13 11:30:00-05:00,0.13687024757265864,0.13490030114732418,0.13974866468487268,0.13641234163449514,0.13641234163449514,0.01589406626901718,0.10338578938791823,0.04689138837388329,0.5752204422799065,0.6533423807334695,0.6599241522898436,0.10338578938791823,0.08485279115241617,0.11376962069692251,0.632093783938453,0.6159594863795801,0.11421990011006258
2023-01-13 12:30:00-05:00,0.13586716758306694,0.1367940090770838,0.14300134002146092,0.14198028247512376,0.14198028247512376,0.0035955438976213285,0.10599342076848187,0.04873120882714854,0.6938094883073634,0.6438488537825209,0.6969603500070406,0.10599342076848187,0.08423384714370852,0.11961300081498091,0.6288844761576181,0.6127351374073001,0.10557367075219118
2023-01-13 13:30:00-05:00,0.14155162766650387,0.14202962452026277,0.14961861585880332,0.14710286281333265,0.14710286281333265,0.01672567123931106,0.10889670171992563,0.05070288596713679,0.8436491960535798,0.7069658289717605,0.728782382775957,0.10889670171992563,0.08309975217603105,0.1266437417181396,0.6278479571148095,0.6099170524161143,0.09514722801699957
2023-01-13 14:30:00-05:00,0.14656719768567084,0.14647875880456904,0.154890051495844,0.15311616415638077,0.15311616415638077,0.012114360571752466,0.11211928023801601,0.053324114642402165,0.9970059734717585,0.8499801532333934,0.7634555698638601,0.11211928023801601,0.08119278435156363,0.13521219657214287,0.6289517089931942,0.6079166671788262,0.08405471912386073
2023-01-13 15:30:00-05:00,0.1525858476944295,0.15174785961370804,0.1601614871328847,0.1521139755858845,0.1521139755858845,0.025865010282822135,0.11443126204769952,0.055763773565665975,0.8415448040482889,0.9000725930820641,0.7505253425712869,0.11443126204769952,0.0809828776704069,0.1399933763224774,0.6283634402522763,0.6061809400187648,0.07381459928767028
2023-01-17 09:30:00-05:00,0.1518057310595946,0.1511641603918434,0.1505158997054692,0.15656826029035933,0.15656826029035933,0.03327902415161259,0.11701523640998815,0.0582699207871471,0.9522729384731058,0.9369035177394395,0.7767704566191717,0.11701523640998815,0.0802115662670746,0.14597008354204563,0.6290666590836334,0.6049542386752502,0.08044381377348761
2023-01-17 10:30:00-05:00,0.15626397772747436,0.15027297372316648,0.14894569575865257,0.14899594230873794,0.14899594230873794,0.012758065908841217,0.11852896076929234,0.06080164643428798,0.7640342651494032,0.8579100744516828,0.6798052768833336,0.11852896076929234,0.07965854360725078,0.14959065291145388,0.6250200454299543,0.603041350535021,0.08779841353318771
2023-01-17 11:30:00-05:00,0.1484619610230804,0.14470318452629335,0.15130108724857494,0.14743692567016467,0.14743692567016467,0.01240456764941171,0.1195873912856478,0.06351749382281024,0.7252789956999602,0.8184879634829081,0.6608994862979279,0.1195873912856478,0.07949115498842119,0.15186357736829123,0.6201750022203737,0.6003957151440371,0.08043998291937246
2023-01-17 12:30:00-05:00,0.14690155768220148,0.14492602368758198,0.1524225637023613,0.14654603474525588,0.14654603474525588,0.011988786163329723,0.1206044265312756,0.06636120602475959,0.7031325240134831,0.7340122160111456,0.6496708178512555,0.1206044265312756,0.07885558807838411,0.15460754288478748,0.6150792621370791,0.5971061717426133,0.07200882363892366
2023-01-17 13:30:00-05:00,0.14578691097962704,0.14425750620371655,0.15029153595895406,0.14509831575227009,0.14509831575227009,0.02347787857702273,0.12121346392548762,0.0690923965665533,0.6671439795220112,0.7011597407558596,0.6307223848196746,0.12121346392548762,0.07865332862344032,0.1560403763131004,0.6095787851552814,0.5932083318386313,0.06677740633947885
2023-01-17 14:30:00-05:00,0.14456086763527876,0.14214112908914542,0.14502010032191337,0.13741453020499164,0.13741453020499164,0.019291630982255628,0.1211188538974042,0.0714451083531964,0.47613435723276815,0.6166825610548158,0.5370516910734839,0.1211188538974042,0.07872172508870223,0.15577418100761983,0.6008404827060612,0.5880785100285786,0.06751503932533007
2023-01-17 15:30:00-05:00,0.1367588509308848,0.13467746198603578,0.14322570376797605,0.1393077796204665,0.1393077796204665,0.0395301518014006,0.12101833412600607,0.0737927083568315,0.5231982495712633,0.5556724581284628,0.5560451380216105,0.12101833412600607,0.07873645130867657,0.1555597009528393,0.5942467700995031,0.5824567854747875,0.05800841446344354
2023-01-18 09:30:00-05:00,0.13865361426829415,0.13311792780997053,0.12696266936382372,0.13786006062748093,0.13786006062748093,0.03823665139838654,0.12130215518774826,0.07596641018510031,0.4755982721382289,0.4907252802835977,0.5384334294153534,0.12130215518774826,0.07827501854123287,0.1566605067586366,0.5878100752380842,0.5764776840790999,0.07535815181397262
2023-01-18 10:30:00-05:00,0.13720477764039796,0.13155839363390506,0.13425303644071152,0.1296194470121255,0.1296194470121255,0.023146219345145002,0.12054529300809616,0.0775621605593173,0.26610799136069113,0.419511887288713,0.44646423675862457,0.12054529300809616,0.07907554782883186,0.15423214590953924,0.5783199521374026,0.5695097845929676,0.07568228462971202
2023-01-18 11:30:00-05:00,0.12929119422302104,0.12353788359228976,0.1249887475847955,0.11870633054211302,0.11870633054211302,0.018780303750634594,0.11939817122948052,0.07873340271856888,0.03667388102076253,0.2545466415429584,0.3495950278526124,0.11939817122948052,0.08151114088275513,0.14910997149779634,0.5652671347836281,0.5609307174087637,0.0781014651087413
2023-01-18 12:30:00-05:00,0.11792244412735609,0.11618589103453988,0.12314934137003952,0.12004258196944154,0.12004258196944154,0.012417713064072688,0.11789626635680486,0.07974608985572518,0.10845922878691161,0.1300612376776745,0.36606011459499543,0.11789626635680486,0.08230190211769406,0.14523216783695478,0.555432024137456,0.5518034294485082,0.07043679311191534
2023-01-18 13:30:00-05:00,0.1192600541846871,0.1156288781195571,0.12478919905051877,0.11759267440595947,0.11759267440595947,0.0030420085454434904,0.11676097308732672,0.08058999450264759,0.051646688890465045,0.0573440959436255,0.34530798946988306,0.11676097308732672,0.08357844046412022,0.14150028646183374,0.5464186469239408,0.5424267272136571,0.05939877806724694
2023-01-18 14:30:00-05:00,0.11703076077953845,0.1115072885063437,0.11170918624929205,0.10445241558370946,0.10445241558370946,0.019366135664711126,0.11472690259607113,0.08107076744981523,0.008177675756091933,0.047681921121194376,0.25060884958285046,0.11472690259607113,0.08615285517409399,0.1344751431220119,0.5330374050330959,0.5318450147777997,0.06505962804784313
2023-01-18 15:30:00-05:00,0.10376741741767281,0.09825116302154943,0.10228796256839168,0.09754822331575233,0.09754822331575233,0.03289705116010595,0.11249771132784206,0.08149696918678462,0.04577630324114495,0.026428095238787627,0.21066070809435264,0.11249771132784206,0.08894308537599471,0.12681283171268928,0.5193699471342783,0.5202334074964172,0.06332213825638741
2023-01-19 09:30:00-05:00,0.08961222063678065,0.09658012427660131,0.08770739955401075,0.08841671877548808,0.08841671877548808,0.019903249748095223,0.10990781819973064,0.08183453026512844,0.10724703062147418,0.04528043775254558,0.1649773406386376,0.10990781819973064,0.09216307557791659,0.1179363157598867,0.5045684281062898,0.5075368244188719,0.08468849602557746
2023-01-19 10:30:00-05:00,0.08782885394114515,0.08165313002333606,0.0773888920264445,0.0704879424718612,0.0704879424718612,0.022433469082488697,0.10640732836321234,0.08107501296119857,0.006812394108536801,0.04481751330916753,0.09637071741993666,0.10640732836321234,0.09702246745107956,0.1053405337187849,0.4848383598964432,0.49283771282089167,0.09613607631399959
2023-01-19 11:30:00-05:00,0.06988413048543429,0.0693995257996247,0.07211745638940381,0.07215825675602196,0.07215825675602196,0.011353396455962611,0.10269988021807411,0.08017228378844532,0.08578707674513567,0.05838391924938396,0.1173136328486907,0.10269988021807411,0.09920493950776077,0.09549633587737014,0.4708481717297855,0.4778578939731284,0.09417690623878408
2023-01-19 12:30:00-05:00,0.07177889382284364,0.0769745274951401,0.07761325577295963,0.08351690364852372,0.08351690364852372,0.010209073410379186,0.09932355814872088,0.07944601258468698,0.21806483114919356,0.09595878061043761,0.24904704733029118,0.09932355814872088,0.09840863828247182,0.089814893520884,0.4661494849135143,0.4647924051349719,0.09615439870423456
2023-01-19 13:30:00-05:00,0.08292468056375202,0.08276715585330162,0.0889411434507521,0.08819395356424332,0.08819395356424332,0.011823901505313775,0.09587628306955923,0.07913402212775367,0.27910013664262806,0.1882830654032366,0.2975409220564432,0.09587628306955923,0.09576629416541338,0.0861717154226662,0.4655874562972631,0.4542106355488819,0.08819941691536778
2023-01-19 14:30:00-05:00,0.08760589058638857,0.08655457171282065,0.09230591509090069,0.08841671877548808,0.08841671877548808,0.008712008071704585,0.09249405125689082,0.07892432196071253,0.3091444225688362,0.26401657810004536,0.29989225164834654,0.09249405125689082,0.09259595462680581,0.0832788490950853,0.4661418220251599,0.4458728344051095,0.08161181353808736
2023-01-19 15:30:00-05:00,0.08805181729590172,0.08477219837546678,0.08681028684673975,0.08017610516013264,0.08017610516013264,0.02508359307776744,0.08843773878351714,0.0786353462336864,0.2059258355034722,0.2599006231155723,0.25340345961643873,0.08843773878351714,0.08838865064021584,0.08028726258813655,0.4635155583971685,0.43859802980801843,0.08208870652782488
2023-01-20 09:30:00-05:00,0.0813642772228731,0.07875690083249375,0.0775011594693995,0.08470617421564898,0.08470617421564898,0.034087698142977095,0.08502404548239519,0.07849899039749175,0.2718303389020598,0.25743566134116475,0.30320605699542147,0.08502404548239519,0.08440695532564679,0.07828969247427418,0.4645369220505987,0.43301330318579734,0.08832662848314929
2023-01-20 10:30:00-05:00,0.08426229062108304,0.0901191484110515,0.09039925109400859,0.09621180196835402,0.09621180196835402,0.007398684551374298,0.08230406582129547,0.07886724168450376,0.48047574266787907,0.3155287706509596,0.4155494787112851,0.08230406582129547,0.07981062605657097,0.07837739191901381,0.4717416629990691,0.4302040472050397,0.09152116335781244
2023-01-20 11:30:00-05:00,0.09607679735505248,0.09123317424101683,0.10094212236809019,0.0977708186069273,0.0977708186069273,0.005171607718651505,0.07971417269318405,0.07941450292988872,0.5678766695647608,0.43825501449089904,0.4295761073726869,0.07971417269318405,0.07479257586399024,0.07921759718627185,0.4789502495480838,0.42961605299146927,0.07770229903263384
2023-01-20 12:30:00-05:00,0.09715794002949041,0.09145601340230523,0.09847463457460748,0.09376189440487195,0.09376189440487195,0.004520258721919632,0.07698828328876962,0.07972393359319341,0.5038603498911561,0.516929157570812,0.39985987420237623,0.07698828328876962,0.06932542325824631,0.08032083924875776,0.48341593167091673,0.4301736538957671,0.06966640373075597
2023-01-20 13:30:00-05:00,0.09340174731159934,0.0961346159305014,0.09925965097831857,0.10077755423848614,0.10077755423848614,0.015130960248602054,0.07504291308228318,0.08001290932021998,0.6735960206706871,0.5824102232245971,0.4650028296252189,0.07504291308228318,0.06494632182998572,0.0816712617373647,0.490956013988826,0.4323554552379067,0.0691984942953073
2023-01-20 14:30:00-05:00,0.10020068402640181,0.10014487095130906,0.10621355800513088,0.10556590179979344,0.10556590179979344,0.016425132621694625,0.07325126838204211,0.08030444093874944,0.9683350645376879,0.7181931804780574,0.5063365048222753,0.07325126838204211,0.05986853143987525,0.08414722623382807,0.4997533152202173,0.4361260276686042,0.06356836450897166
2023-01-20 15:30:00-05:00,0.10510485740379494,0.10526898182560515,0.11193354999580718,0.1093522307106736,0.1093522307106736,0.03228463442979812,0.07173754402273792,0.08069315106416441,0.9435317095588235,0.8672720315765883,0.537936612656485,0.07173754402273792,0.05479269329825942,0.08716586577514727,0.5089559854007455,0.44126093256187926,0.05734120138545121
2023-01-23 09:30:00-05:00,0.10722258409596086,0.12420640107615519,0.1105877097955057,0.128617258441629,0.128617258441629,0.026336901270460233,0.07168432926538172,0.08152427235144355,0.9647048263835463,0.9659779521376675,0.6691451554235994,0.07168432926538172,0.054569333344956394,0.08732496802534494,0.5257765697286305,0.44924094086570654,0.08792711316745058
2023-01-23 10:30:00-05:00,0.12817654752044683,0.14381199785761664,0.13582324038752813,0.140309968190963,0.140309968190963,0.04192223928652906,0.07283145104399737,0.08225310334883096,0.8806747901670944,0.9362550859495493,0.729286347976628,0.07283145104399737,0.05914400524142538,0.08417857528522331,0.544751231972713,0.4599928988256552,0.10653678726392737
2023-01-23 11:30:00-05:00,0.13999122432562516,0.14247530284283957,0.14782404816547134,0.14431668343211349,0.14431668343211349,0.015430028931671735,0.07412037057212363,0.08308928959362438,0.9225178072073023,0.9291299267805975,0.7480420903588505,0.07412037057212363,0.06400328637055686,0.08097454069565523,0.5615202566804544,0.4724546806015554,0.10003829235130388
2023-01-23 12:30:00-05:00,0.14378075100044385,0.14425750620371655,0.14995507590887858,0.14855041188624865,0.14855041188624865,0.02177178854579964,0.07576418146441567,0.08373372544376956,0.9697384383539793,0.9308366676745125,0.7675661001912978,0.07576418146441567,0.0696146711907033,0.07757931535111105,0.5764787235793083,0.4858675325428099,0.0934042204409811
